rew_ang_vel_xy,rew_base_height,rew_collision,rew_delta_phi,rew_dof_acc,rew_dof_pos_limits,rew_episode_length,rew_feet_air_time,rew_feet_height,rew_lin_vel_z,rew_orientation,rew_residual_angle,rew_stand_still,rew_stumble,rew_target_smoothness,rew_torques,rew_tracking_ang_vel,rew_tracking_lin_vel,terrain_level,total_reward
-1.5237205,-0.026071643,-0.017274998,-0.029072283,-0.05561631,-0.12222317,0.007879344,-0.0017281057,-0.042483788,-0.07578623,-0.26327848,-0.051683024,-0.12700793,0.0,-0.0103263315,-0.019389864,0.038267,0.096467875,0.61958337,-32.3755802674727
-1.379673,-0.025622364,-0.014224998,-0.027625691,-0.05224014,-0.09802115,0.0015359817,-0.0020393503,-0.036343466,-0.07968221,-0.22413787,-0.049762994,-0.108397804,0.0,-0.009899373,-0.018806659,0.039574012,0.11876734,0.60375,-32.6967594674293
-1.6526732,-0.03040474,-0.02475,-0.029885054,-0.057409536,-0.14480987,0.008597208,-0.0018262336,-0.046507172,-0.08614905,-0.28731093,-0.054916497,-0.14074084,0.0,-0.0120417625,-0.022129953,0.036774438,0.107340604,0.578125,-35.14380153656006
-2.0030026,-0.033294257,-0.020599999,-0.03540054,-0.06998396,-0.1405726,0.009161119,-0.0025280616,-0.04845675,-0.09485635,-0.30751976,-0.06464738,-0.15078716,0.0,-0.013928024,-0.023159444,0.043460496,0.14015386,0.541875,-38.13080749511719
-1.4797032,-0.029739916,-0.014116667,-0.03136097,-0.056616478,-0.112798125,0.006188319,-0.0024320227,-0.039833352,-0.08126003,-0.25059983,-0.056801148,-0.12682989,0.0,-0.011323856,-0.020692417,0.040745363,0.11017369,0.50333333,-40.07870449066162
-1.4524367,-0.029559799,-0.013666667,-0.03285048,-0.058338266,-0.10112184,0.011862926,-0.0036304449,-0.037521318,-0.071115434,-0.22482541,-0.060640514,-0.117611274,0.0,-0.011047783,-0.020562332,0.043176048,0.13584685,0.48000002,-41.16042049407959
-1.8084934,-0.035615362,-0.021225002,-0.03840124,-0.075200394,-0.19020775,0.009213714,-0.002104017,-0.060829412,-0.11211609,-0.39866132,-0.07021748,-0.17749977,0.0,-0.013154546,-0.026416767,0.045280844,0.12876236,0.46604165,-42.627562065124515
-1.9209821,-0.03423208,-0.016549999,-0.037901055,-0.07164836,-0.13424869,0.009101557,-0.0024041831,-0.051263385,-0.09351015,-0.33020836,-0.06994915,-0.15953782,0.0,-0.014449342,-0.023904905,0.0471195,0.08131422,0.43875003,-44.89744939804077
-1.5898535,-0.029312497,-0.014974996,-0.029859588,-0.057545684,-0.1384171,0.0037264582,-0.0023201006,-0.04435651,-0.07322638,-0.2697193,-0.055511773,-0.13025047,0.0,-0.012354403,-0.022037825,0.031231757,0.08308154,0.41208333,-45.25775117874146
-1.3239894,-0.02698797,-0.0172,-0.029022418,-0.055689126,-0.12699243,0.0038370918,-0.0018660836,-0.04259014,-0.0754743,-0.2614474,-0.052746475,-0.12363009,0.0,-0.011088116,-0.020461734,0.0344697,0.08925577,0.40208334,-46.610483741760255
-1.852699,-0.03570745,-0.0192,-0.0404156,-0.0708428,-0.1273254,0.010672187,-0.0034678008,-0.042451054,-0.09521432,-0.29051682,-0.07319504,-0.15399656,0.0,-0.015247892,-0.02496621,0.051974766,0.16306391,0.38875002,-47.39327671051026
