rew_ang_vel_xy,rew_base_height,rew_collision,rew_delta_phi,rew_dof_acc,rew_dof_pos_limits,rew_episode_length,rew_feet_air_time,rew_feet_height,rew_lin_vel_z,rew_orientation,rew_residual_angle,rew_stand_still,rew_stumble,rew_target_smoothness,rew_torques,rew_tracking_ang_vel,rew_tracking_lin_vel,terrain_level,total_reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
-0.40831932,-0.0054131015,-0.0013000001,-0.0032786014,-0.009704677,-0.0244819,0.001522445,-0.0005076834,-0.005928827,-0.03144923,-0.039188713,-0.0060108914,-0.017284969,0.0,-0.0037746895,-0.0040812287,0.005618523,0.017021108,0.9175,-24.32621479034424
-0.7796311,-0.01218304,-0.0053750006,-0.009721676,-0.021190103,-0.079097904,0.0019083458,-0.0005864668,-0.020030407,-0.0774423,-0.12397938,-0.017121177,-0.052233443,0.0,-0.0052270903,-0.01071972,0.011009477,0.02031587,0.89516675,-22.96184428532918
-0.6124777,-0.013998352,-0.012012499,-0.012452289,-0.026386863,-0.09187694,0.0042483686,-0.00084095023,-0.027931213,-0.058760427,-0.15758687,-0.022048514,-0.06370934,0.0,-0.0052278913,-0.012080651,0.013912199,0.034120917,0.8650001,-22.136938435690745
-0.892166,-0.017007962,-0.011944998,-0.015083553,-0.03178635,-0.11475223,0.0038004378,-0.0010368058,-0.03318667,-0.08464386,-0.19513929,-0.027131831,-0.08253305,0.0,-0.0074220505,-0.014180789,0.017740872,0.04193256,0.8166668,-26.61117084955765
-1.2028267,-0.02056661,-0.012724998,-0.017504347,-0.038900062,-0.13600592,0.0064191762,-0.00064312754,-0.037604086,-0.09928624,-0.23634684,-0.031555224,-0.09900306,0.0,-0.0091584325,-0.017086653,0.020908123,0.058309417,0.7610001,-28.225268115736032
