rew_ang_vel_xy,rew_base_height,rew_collision,rew_delta_phi,rew_dof_acc,rew_dof_pos_limits,rew_episode_length,rew_feet_air_time,rew_feet_height,rew_lin_vel_z,rew_orientation,rew_residual_angle,rew_stand_still,rew_stumble,rew_target_smoothness,rew_torques,rew_tracking_ang_vel,rew_tracking_lin_vel,terrain_level,total_reward
-1.4275573,-0.031353913,-0.014875001,-0.034800958,-0.07456186,-0.12641725,0.0021580884,-0.0028710335,-0.04346962,-0.06637724,-0.2614128,-0.06588673,-0.13220918,0.0,-0.016416445,-0.02236667,0.04205087,0.10351673,0.15,-50.19154499053955
-1.3301744,-0.038078528,-0.025799995,-0.034263454,-0.0669757,-0.19812499,0.001658676,-0.0020871998,-0.05245061,-0.08223184,-0.3363795,-0.06443848,-0.17551492,0.0,-0.019678963,-0.02713277,0.041645244,0.15554851,0.15,-50.19154499053955
-0.9009739,-0.025612151,-0.021387503,-0.024968242,-0.04503244,-0.11087476,0.0008879359,-0.0019537336,-0.03691273,-0.090670586,-0.22591338,-0.046201896,-0.1101984,0.0,-0.008855356,-0.019096151,0.032571264,0.10539828,0.15,-49.431627922058105
-2.0591354,-0.04865102,-0.034350015,-0.054941468,-0.09391793,-0.13109452,0.007907857,-0.0056670676,-0.04751315,-0.10822229,-0.3147649,-0.10235694,-0.18208192,0.0,-0.017600507,-0.032889728,0.07134548,0.23201929,0.14583334,-50.04893142700195
-2.3401303,-0.046184584,-0.017575001,-0.060796276,-0.1165158,-0.15171525,0.007810303,-0.0035247337,-0.06583486,-0.11661321,-0.40215275,-0.113000974,-0.213124,0.0,-0.0189608,-0.03165508,0.07919591,0.23388581,0.14166668,-51.557633533477784
-1.3974988,-0.030612241,-0.013525,-0.039580602,-0.078194015,-0.09625801,0.003649448,-0.0049551344,-0.039334066,-0.06889582,-0.24745521,-0.0754933,-0.1317671,0.0,-0.014358654,-0.02186276,0.04832072,0.07874091,0.14000002,-50.799326782226565
-1.7506126,-0.03828983,-0.022899996,-0.04898227,-0.09120421,-0.1324158,0.011798976,-0.0041077673,-0.05818371,-0.11184534,-0.3452172,-0.09277626,-0.17834836,0.0,-0.0155578945,-0.027314134,0.056285165,0.17898968,0.14000002,-51.04211952209473
-1.3431642,-0.031555824,-0.019324996,-0.036550336,-0.07152815,-0.09929223,0.001830319,-0.0041614342,-0.04856124,-0.13260706,-0.243168,-0.06942052,-0.12646574,0.0,-0.011775601,-0.021703519,0.04407757,0.13220996,0.14000002,-50.891935195922855
-1.5130758,-0.033002745,-0.013799998,-0.040615704,-0.078130946,-0.09169283,0.0024287133,-0.0049032,-0.04384601,-0.10372191,-0.23815028,-0.07798722,-0.1340563,0.0,-0.015370643,-0.022243943,0.057919025,0.235479,0.14000002,-50.891935195922855
-1.9684665,-0.046058368,-0.016499996,-0.05157129,-0.096853,-0.13889626,0.0037896354,-0.0041304003,-0.055681303,-0.124934226,-0.32614565,-0.09897994,-0.18566684,0.0,-0.016249381,-0.029795676,0.064257264,0.07261065,0.14000002,-50.84389436721802
-1.5394286,-0.046417005,-0.034150016,-0.057881854,-0.09990896,-0.107994124,0.004391212,-0.0051432676,-0.055640742,-0.09311073,-0.30164826,-0.107365,-0.16656289,0.0,-0.016575001,-0.031039698,0.07106863,0.18787496,0.14000002,-51.33397117614746
