rew_ang_vel_xy,rew_base_height,rew_collision,rew_delta_phi,rew_dof_acc,rew_dof_pos_limits,rew_episode_length,rew_feet_air_time,rew_feet_height,rew_lin_vel_z,rew_orientation,rew_residual_angle,rew_stand_still,rew_stumble,rew_target_smoothness,rew_torques,rew_tracking_ang_vel,rew_tracking_lin_vel,terrain_level,total_reward
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
-0.19078085,-0.0029034845,-0.0015000001,-0.0024550832,-0.005877876,-0.016655307,0.00071775436,-0.00017300002,-0.004394953,-0.022816023,-0.02681454,-0.0041601406,-0.011571901,0.0,-0.0012799072,-0.002498119,0.0025805077,0.0049057165,0.91733336,-21.591835657755535
-0.7442161,-0.012746993,-0.0063,-0.009621924,-0.023382207,-0.07148179,0.0024147967,-0.00037966677,-0.019050583,-0.07383697,-0.11140694,-0.017061025,-0.04852072,0.0,-0.0051449537,-0.010153543,0.010386976,0.022200933,0.8966667,-23.547781149546307
-0.69696873,-0.014223891,-0.012152082,-0.012463293,-0.027866509,-0.088083826,0.0026717742,-0.00063868065,-0.030876022,-0.08268734,-0.16012475,-0.022010662,-0.062333666,0.0,-0.0057180133,-0.011885904,0.014675697,0.03749693,0.85733336,-23.58824572843664
-0.95855796,-0.016641995,-0.0125375,-0.014876429,-0.03406076,-0.107315324,0.0045877513,-0.0008181333,-0.033161983,-0.07481308,-0.20105797,-0.027075268,-0.08004033,0.0,-0.008655755,-0.01407036,0.016938996,0.06445168,0.8038334,-25.782877974076705
-1.1411188,-0.01768694,-0.012658332,-0.017103858,-0.036524583,-0.116546534,0.0032829922,-0.0008072554,-0.03331794,-0.07244358,-0.21748787,-0.030894099,-0.09039824,0.0,-0.0073469123,-0.01476271,0.01667485,0.04166978,0.7638334,-27.55592888845524
-1.0227362,-0.020126946,-0.016437499,-0.018323293,-0.039247997,-0.1506604,0.0067687347,-0.00095965003,-0.03996731,-0.07217771,-0.25077102,-0.03316322,-0.103869736,0.0,-0.007825776,-0.017829893,0.02222244,0.04943522,0.71833336,-28.959204500371758
-1.3579525,-0.022264648,-0.0131375,-0.0218292,-0.04387958,-0.1262963,0.0066213384,-0.0011490723,-0.037379146,-0.08721181,-0.24252324,-0.038974427,-0.10595219,0.0,-0.010387634,-0.016772851,0.024713501,0.054817103,0.6703334,-30.827992095947266
-1.4096699,-0.0234953,-0.014583332,-0.02324497,-0.042462513,-0.12399494,0.0076828636,-0.0016607948,-0.03438735,-0.073222935,-0.23630409,-0.04179005,-0.10604929,0.0,-0.008435313,-0.018364262,0.028239544,0.08830647,0.6276667,-34.00215013504028
-1.4007587,-0.024471037,-0.0160625,-0.024867885,-0.046749406,-0.13613002,0.0035159923,-0.0015139169,-0.039878614,-0.09393494,-0.2683018,-0.04467933,-0.11592027,0.0,-0.009227114,-0.018576864,0.028070927,0.07787028,0.60516673,-36.820223598480226
-1.7687916,-0.030233305,-0.026325002,-0.031852618,-0.05865554,-0.17739284,0.00824712,-0.0016682002,-0.051376455,-0.09056171,-0.34177893,-0.05663433,-0.15367547,0.0,-0.010420283,-0.024089416,0.033829033,0.079297386,0.57466674,-39.07718988418579
-1.5444479,-0.027150407,-0.019791666,-0.027951147,-0.05344717,-0.15443389,0.008538212,-0.001743828,-0.04505395,-0.09869125,-0.30119282,-0.049848136,-0.13444526,0.0,-0.011287319,-0.020101577,0.03257048,0.08088507,0.53150004,-43.25637924194336
-1.1342517,-0.020401135,-0.016649999,-0.018648367,-0.03839066,-0.10676378,0.004222701,-0.0012614668,-0.036051434,-0.08086395,-0.21823072,-0.03396093,-0.088688955,0.0,-0.008424072,-0.01626993,0.022394931,0.057060756,0.5093334,-43.45933629989624
-1.8602543,-0.03183388,-0.036100015,-0.034919463,-0.06156039,-0.15281777,0.010715957,-0.0022688673,-0.040646717,-0.092838995,-0.28953964,-0.062120657,-0.16143063,0.0,-0.010069313,-0.02348387,0.04732905,0.11888238,0.49200004,-43.79775312423706
-1.4621556,-0.028127117,-0.024375007,-0.02777084,-0.05194476,-0.16290063,0.004742716,-0.0018570835,-0.04584853,-0.08541801,-0.30235377,-0.04937616,-0.13926974,0.0,-0.011793839,-0.020676479,0.031130299,0.06291034,0.48066673,-45.53371573448181
-1.8880037,-0.029768106,-0.0197375,-0.033529278,-0.06225808,-0.15481757,0.00911087,-0.0017476169,-0.04514592,-0.090042554,-0.32422715,-0.059919532,-0.15161456,0.0,-0.010885507,-0.021972237,0.039376542,0.09130233,0.4526667,-46.48086947441101
-1.3257356,-0.02490924,-0.023637503,-0.025672391,-0.05313977,-0.11547257,0.0044615893,-0.001559417,-0.044421576,-0.09365271,-0.2708702,-0.04597903,-0.11418815,0.0,-0.013127866,-0.018386735,0.032455362,0.10608643,0.43800005,-47.150703744888304
-1.982615,-0.029720511,-0.024475005,-0.03637763,-0.06899899,-0.12790625,0.008065116,-0.0026715004,-0.05147533,-0.10061209,-0.3161221,-0.06509136,-0.14569762,0.0,-0.010968598,-0.020696603,0.044394366,0.12753013,0.42533335,-47.3829709148407
-1.8384155,-0.035483494,-0.026125006,-0.038138174,-0.06770083,-0.1571596,0.009757574,-0.0030553224,-0.048491012,-0.11183463,-0.32111764,-0.06865546,-0.1578959,0.0,-0.012905987,-0.025585573,0.046148747,0.1434933,0.40883335,-48.51097018241882
-2.0921905,-0.034978252,-0.025612509,-0.03807764,-0.06965895,-0.18049781,0.008742187,-0.0026479173,-0.052936386,-0.12530786,-0.35673285,-0.068016194,-0.16886364,0.0,-0.013146165,-0.02545127,0.041682474,0.10716073,0.39366668,-49.41647112846375
-1.5751274,-0.029637372,-0.01821667,-0.031496786,-0.058941178,-0.15500276,0.0032947897,-0.0023655114,-0.04563374,-0.097615026,-0.30029887,-0.05579267,-0.14052716,0.0,-0.012933565,-0.022379294,0.03387932,0.113146484,0.38300002,-49.974828805923465
-2.876739,-0.051270884,-0.042850025,-0.05823201,-0.09837272,-0.17603362,0.02217619,-0.0043464014,-0.06578073,-0.12545753,-0.4439801,-0.10288665,-0.22622523,0.0,-0.019029543,-0.03575729,0.06408545,0.23459172,0.37600002,-51.43535769462586
-2.115611,-0.033852905,-0.02900001,-0.037958425,-0.080662206,-0.20047674,0.00686847,-0.0017326998,-0.060802452,-0.109923065,-0.40649557,-0.06783436,-0.178461,0.0,-0.015331849,-0.025804942,0.03587412,0.066744946,0.36900005,-53.630178365707394
-2.6257315,-0.047884434,-0.04717502,-0.05237934,-0.09349902,-0.24110243,0.008220847,-0.002793767,-0.06814252,-0.118086666,-0.48410535,-0.09283662,-0.22926322,0.0,-0.01536271,-0.034929395,0.05642359,0.15271668,0.36283335,-55.164074697494506
-1.6772771,-0.029895863,-0.020262502,-0.03268516,-0.06130631,-0.124795005,0.001858708,-0.0026524838,-0.039026454,-0.09947765,-0.27380544,-0.059281267,-0.13307449,0.0,-0.012158422,-0.021242453,0.039430026,0.10962218,0.36,-55.616796007156374
-1.4101007,-0.030012123,-0.03755002,-0.032745633,-0.06585679,-0.18978052,0.00165901,-0.0019461333,-0.05279412,-0.09779878,-0.35863063,-0.05954741,-0.15396029,0.0,-0.0133190695,-0.024228131,0.03778684,0.11027181,0.36,-56.70783935546875
