rew_ang_vel_xy,rew_base_height,rew_collision,rew_delta_phi,rew_dof_acc,rew_dof_pos_limits,rew_episode_length,rew_feet_air_time,rew_feet_height,rew_lin_vel_z,rew_orientation,rew_residual_angle,rew_stand_still,rew_stumble,rew_target_smoothness,rew_torques,rew_tracking_ang_vel,rew_tracking_lin_vel,terrain_level,total_reward
-1.5646734,-0.026167206,-0.0155874975,-0.026804361,-0.051090002,-0.14830147,0.00910333,-0.0015922503,-0.042160448,-0.0957291,-0.2865514,-0.04842868,-0.13371415,0.0,-0.009677848,-0.019486448,0.030848674,0.068278536,0.59333336,-35.0848917388916
-1.439718,-0.02714115,-0.018766668,-0.026764706,-0.052402835,-0.14793651,0.0070422357,-0.0011773668,-0.04164,-0.10690175,-0.2738654,-0.048202522,-0.13056412,0.0,-0.009176359,-0.019926947,0.029532513,0.077259086,0.548125,-38.88512952804565
-1.3650044,-0.026617607,-0.0171,-0.024213526,-0.045709845,-0.11504266,0.00529763,-0.0017284168,-0.030595332,-0.09915559,-0.21535242,-0.042761654,-0.108118415,0.0,-0.008890469,-0.018088823,0.024641898,0.054109603,0.51708335,-39.64207643508911
-1.6707919,-0.02998205,-0.02009167,-0.031960778,-0.061560623,-0.12735192,0.009431547,-0.002146895,-0.04536529,-0.105869554,-0.29398668,-0.057625525,-0.13887212,0.0,-0.013935743,-0.021535857,0.035670266,0.08868679,0.48916668,-41.71083961486816
-1.534667,-0.02788598,-0.018074997,-0.02850633,-0.053335153,-0.1412169,0.0054847985,-0.00179695,-0.041042715,-0.08478307,-0.27736852,-0.05128794,-0.13230795,0.0,-0.011773916,-0.02036728,0.032234725,0.12217482,0.4479167,-42.878774070739745
-1.7735653,-0.033991717,-0.023237502,-0.035840966,-0.06550399,-0.15234813,0.008997248,-0.0021357173,-0.046444025,-0.102893494,-0.32795212,-0.06513565,-0.16337702,0.0,-0.0111502735,-0.022884233,0.038592037,0.12499555,0.43562502,-44.270911102294924
-1.6677959,-0.03030817,-0.022066668,-0.032595143,-0.06748016,-0.13772158,0.002528507,-0.002632356,-0.04254904,-0.08675511,-0.29735646,-0.05977262,-0.13871512,0.0,-0.014965112,-0.021937985,0.038470563,0.092359155,0.42083332,-44.78628185272217
-1.6322086,-0.032820817,-0.016050005,-0.037593596,-0.06711297,-0.101227045,0.0031522948,-0.0028241337,-0.038372338,-0.09782009,-0.26675862,-0.067505985,-0.12831329,0.0,-0.012667809,-0.020991933,0.04523356,0.11809628,0.4008333,-45.20401300430298
-1.8377807,-0.03555946,-0.029062515,-0.036959555,-0.06593143,-0.16589403,0.0035577882,-0.0025958172,-0.046618335,-0.1031199,-0.33244163,-0.06717193,-0.16185087,0.0,-0.011780506,-0.025861386,0.04526047,0.1255736,0.3927083,-46.210682239532474
-1.9668125,-0.036865294,-0.02992501,-0.038949683,-0.06970328,-0.17155091,0.0058446703,-0.00263345,-0.04987132,-0.094311826,-0.35294962,-0.07078983,-0.17628977,0.0,-0.013692152,-0.026432611,0.043630198,0.120011054,0.37562498,-47.10435764312744
-1.7848152,-0.034879416,-0.025600016,-0.037231293,-0.068785116,-0.1870508,0.008793175,-0.001965067,-0.053771198,-0.09891593,-0.3726424,-0.06764959,-0.17017858,0.0,-0.0131042,-0.025153575,0.041631244,0.09208175,0.36791667,-47.077804470062254
-2.699802,-0.044893272,-0.030050015,-0.051698264,-0.09425692,-0.21258466,0.0096256435,-0.0019427,-0.073012754,-0.12282979,-0.5161927,-0.092842996,-0.22416382,0.0,-0.014967997,-0.03107233,0.049103454,0.09180479,0.35729164,-48.245749702453615
-1.9583434,-0.037793577,-0.024979174,-0.039850734,-0.07237202,-0.15142787,0.0086612385,-0.0027754395,-0.04972733,-0.10289743,-0.33999366,-0.072718546,-0.15975136,0.0,-0.013414232,-0.026504051,0.045922887,0.13148981,0.33791667,-49.23537744522095
